time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
80	301.726957	0	-962.368884	2366.96902	2542.62816	-503.772656	-380.272787	2875.81753	3030.72831	-138.188775	15.6182109	-895.448885	-757.02595	896.275503	1032.46247	75968.5494	76139.4495	9153.9634	9314.03876
82	291.107389	0	-971.931155	39537.4695	39756.8123	-949.871156	-798.295181	2450.48263	2638.24271	2127580370.0	2127580550.0	5723.5514	5904.9659	1095.32624	1273.29223	111313.754	111520.261	236291.661	236489.573
84	299.073061	0	-976.685997	888106.719	888320.579	-778.506405	-606.690794	-892.275994	-697.637093	-166.736093	25.5468817	3040140.28	3040331.09	25190357.1	25190556.9	5058.40912	5277.124	470181132.0	470181338.0
86	295.848385	0	-977.126813	-716.333417	-497.444765	14882634.3	14882801.6	11125.4145	11320.7504	-885.306813	-692.251401	-754.967353	-567.42427	757320.866	757498.95	21000.2999	21214.4237	-844.021071	-635.504199
88	296.411637	0	-942.215159	13486.1988	13684.5926	16299.5888	16462.1856	-857.805156	-677.615091	1987.4851	2167.41504	214059.886	214240.412	130686.779	130860.843	76399271.7	76399476.6	317772.89	317966.238
90	301.999859	0	-948.847377	91250.2065	91522.668	17982523.4	17982727.9	15128.242	15371.8161	748912.414	749148.285	1838210480.0	1838210730.0	730740.593	730965.619	-774.574154	-514.487491	-891.177379	-637.783842
92	296.814157	0	-973.251261	5500.71352	5809.50472	15396.147	15619.762	18474.5783	18732.5514	74802.8489	75057.8572	7855000.77	7855251.33	64.9376684	307.778146	1396.83365	1675.84089	-915.581263	-647.578642
94	297.735333	0	-901.599877	18460.4457	18836.0176	4678.22576	4870.79177	130092.825	130308.858	40122.9149	40341.6219	1583558.74	1583763.46	315188.742	315389.509	-845.699876	-615.798689	3042.99204	3263.9963
96	293.753712	0	-973.044901	575.533388	572.269461	1125.42739	1073.88436	4387.47809	4384.94517	794331.372	794329.579	42338.6287	42325.1231	97079.6326	97063.0542	-774.556778	-760.71342	-815.235765	-813.684901
98	295.188491	0	-922.901042	2165287.06	2165546.26	68217.4024	68404.7066	141123.962	141348.647	4692616.51	4692842.61	323385316.0	323385528.0	383231.788	383438.002	-867.001041	-627.501867	8649.90745	8878.10643
100	299.901266	0	-968.583606	1017258170.0	1017258100.0	3843.12777	3771.86203	13233.1551	13201.7642	95691.5416	95662.7975	-770.98629	-822.753605	6164.63608	6136.30381	873.306759	862.787805	515929.551	515909.134
102	297.403001	0	-1007.90296	308880127000.0	308880127000.0	180072602.0	180072480.0	90736974.5	90736907.3	1681137.96	1681074.87	-779.323871	-862.072962	607644.914	607582.237	28576.8726	28529.4028	1890.00017	1834.78966
104	291.534764	0	-940.601233	23560461200.0	23560461500.0	11120390.0	11120543.2	6102957.04	6103153.0	166346457.0	166346666.0	116824.72	117013.533	14025573.3	14025752.3	-884.701231	-670.435802	123921800.0	123922007.0
106	298.475264	0	-977.448766	344813.427	345059.977	-311.327709	-136.22739	-605.257696	-386.370247	12368.3307	12583.2145	-910.528767	-700.723146	2685.43601	2902.28476	6464.76458	6707.95062	6758.30783	6991.55825
108	293.418354	0	-988.273205	231941.905	231910.474	469.095237	393.389426	-374.860935	-416.964499	904221209.0	904221166.0	-779.708522	-842.443203	-252.1145	-299.849233	7080191.04	7080166.19	-163.671776	-197.034648
110	300.22962	0	-969.205351	182623.337	182832.459	-10.0686256	159.057536	1200904.54	1201089.85	763.595338	948.189942	891.85369	1078.37581	-974.965351	-796.461462	-814.165028	-606.929376	1021.14487	1221.06953
112	295.441798	0	-974.236324	970201.233	970399.458	-952.176324	-801.479811	545.389414	727.98211	7858.3807	8029.71798	323414068000.0	323414068000.0	-385.756126	-222.300544	324196.039	324396.314	540229.236	540415.693
114	300.460409	0	-939.136955	205402.433	205591.828	51615.9999	51745.8622	11021.0429	11191.755	-654.330281	-485.497583	-872.216956	-720.257786	35873.715	36045.7433	-805.585093	-618.295069	4510529.03	4510711.02
116	300.301122	0	-970.853789	2160765.72	2160692.2	1197568.03	1197476.68	-732.548084	-795.523787	1258263.77	1258214.74	453107105.0	453107039.0	38275.6431	38224.3988	11983137.4	11983098.9	32876.8392	32832.7051
118	295.964272	0	-946.530753	514.431597	511.079962	1949.60743	1906.98174	-754.738261	-771.200752	642.651118	630.604086	24292436.3	24292414.7	-60.0589937	-73.8925239	-685.064602	-681.258139	73784.6733	73782.2403
120	299.08988	0	-986.477121	1565701.86	1565965.57	-964.417122	-756.651044	-10.5091526	223.027259	289623.234	289850.12	10272.9141	10506.474	2728.82777	2942.69172	219634.763	219886.584	709607.616	709847.198
122	299.085411	0	-994.797325	20633606.6	20633557.0	111244170.0	111244085.0	-753.056056	-819.467323	8952661430.0	8952661370.0	24735767.9	24735702.1	1202.46061	1136.79757	19057.809	19024.6224	2954450.49	2954401.45
124	300.759368	0	-988.53822	-470.193703	-187.445635	-160.317422	39.8728549	-727.561316	-494.12174	-346.772381	-106.3087	98455.0998	98684.9072	-994.29822	-762.217847	420.418324	675.411072	21167.6183	21411.7388
126	295.837444	0	-963.101511	182408.535	182406.733	3348.23282	3288.52683	53514.724	53492.4885	-757.62654	-779.551507	2251.06323	2218.53738	1934.05494	1899.38636	26382.9896	26378.7799	1003646990.0	1003646970.0
128	294.50603	0	-945.701981	8437275.69	8437248.58	3345566.83	3345485.15	81836.1948	81800.4762	17632434.9	17632397.2	681670.31	681628.246	100621.621	100579.113	6561.35075	6542.79849	-756.806419	-786.34198
130	297.557404	0	-1015.14672	220439.38	220379.022	22571.3503	22463.1106	23720.824	23650.0195	11676213800.0	11676213800.0	4620012290.0	4620012210.0	84.8612492	3.87249926	-446.480209	-493.651822	-795.78959	-855.786719
132	296.662753	0	-981.313357	1543558.73	1543536.72	3887549.31	3887453.69	719229936.0	719229880.0	1448482440.0	1448482390.0	24106982.4	24106927.0	98088341.2	98088290.8	12708.6089	12683.2703	-787.384685	-821.953356
134	293.984575	0	-965.546945	361460.11	361663.915	11461153000.0	11461153200.0	31995.1625	32219.046	49474.8478	49697.5313	28856183.1	28856401.7	9270.31473	9480.88215	-878.167019	-630.174106	-907.876939	-670.750208
136	292.982067	0	-1010.16959	5998382.7	5998351.92	6104.98573	6024.73272	60003078.4	60003038.8	37835.452	37804.3634	-805.203046	-864.339592	5396.61657	5356.89665	-619.053295	-637.899777	21650.4352	21624.8753
138	297.004578	0	-1039.17764	1135268.36	1135205.09	7534973.79	7534864.56	8250.11617	8188.72298	2535548820.0	2535548760.0	-813.173733	-893.347641	3571.07167	3501.24659	5083.23086	5039.25982	14457.6676	14404.197
140	303.15154	0	-988.037088	2177.64043	2195.61459	-803.347893	-850.797092	-682.599778	-688.251748	-792.127806	-804.487085	-82.9479095	-95.8724026	-490.944934	-503.755399	6994.72032	7005.99198	2320.16427	2321.88777
142	296.19143	0	-955.375786	18217.336	18226.6092	324537.63	324515.533	5015.75721	5020.53296	-774.185344	-771.825783	15700.1091	15695.0127	28875.558	28876.2261	-628.39121	-607.132902	148.062566	158.596211
144	301.062589	0	-956.963406	29499056.4	29498969.8	-0.933905241	-98.405595	227.756572	154.680861	11833.3369	11755.9001	-723.351781	-811.133404	1648.94213	1568.7082	2064269.49	2064207.56	69462.718	69397.9032
146	306.178332	0	-1023.18801	-559.64632	-599.995265	-853.837119	-943.238015	552.154294	499.071291	896.778655	849.565378	167550.49	167480.236	-52.724956	-116.877629	9424.69979	9387.74942	31841.6731	31798.9037
148	299.963117	0	-973.745268	24880.5211	25176.9364	116638.826	116859.588	-437.341637	-176.346025	40003.0327	40252.9509	22648.8761	22904.0684	-979.505269	-741.571097	-852.223826	-579.32719	133.588941	395.109695
150	297.014961	0	-968.900559	651.530882	993.030415	1794132.8	1794395.74	21069.0398	21362.0243	2204063660.0	2204063950.0	242528.25	242815.633	-974.660559	-699.008628	-573.920449	-266.493357	648.205848	945.39557
152	296.870649	0	-957.377087	6198.82158	6178.64186	4822.361	4772.66389	-753.844671	-782.047085	70249.0077	70227.503	11267.8411	11233.2562	3789.35239	3765.02906	-392.871337	-395.912712	64.8036079	57.8193189
154	295.269376	0	-965.317957	102148.517	102164.892	40.3081533	18.0852681	-806.005338	-789.987956	148899.918	148914.342	20065.8097	20073.4624	8117.54911	8131.64727	60045.4951	60077.0216	2124.38066	2150.32312
156	297.606328	0	-959.328692	42672672.8	42672634.5	862134.895	862091.454	-766.496327	-783.99869	1010420060.0	1010420050.0	2886.64996	2863.39907	21622.0127	21607.4808	4337.76543	4340.65218	317485945.0	317485939.0
158	292.535114	0	-1025.31697	5828129440.0	5828129370.0	-804.847248	-945.366969	20148.7602	20050.8516	15432.2215	15339.2548	748865.9	748752.407	31758.6123	31663.591	4708.15575	4627.4081	24833.7261	24750.5369
160	302.139433	0	-974.056106	2129.30834	2073.73854	63467.4269	63396.6854	-745.376945	-798.726104	390740808.0	390740760.0	751270.582	751211.481	143055.772	143001.223	9104.40991	9075.95559	1239528360.0	1239528310.0
162	302.137778	0	-986.521854	4781.67292	5061.47325	12279.151	12488.3263	-902.11185	-665.728376	29065.9936	29304.2979	7619589.28	7619824.3	3378.72845	3603.88787	18030245.8	18030503.2	705342.036	705589.703
164	301.918284	0	-945.01974	1878.30081	2132.36019	743.713864	943.355295	-860.609736	-637.569128	2797.20171	3016.74418	1676.42953	1898.89242	115535.034	115747.008	44284.3382	44528.9329	5673458.62	5673692.18
166	292.34767	0	-952.545532	33087.6891	33304.2819	83959.9625	84103.8245	-868.135529	-701.154894	41407.7332	41578.9695	37657.3707	37824.4607	3240.56472	3401.98317	106379.485	106571.796	394763.122	394944.527
168	298.990817	0	-968.388637	6614.54185	6838.7865	14793.7573	14967.75	-883.978634	-681.150826	111507.27	111717.567	-378.01117	-175.150143	82.8900937	277.644298	120304.271	120529.459	175078.731	175298.21
170	295.626399	0	-991.883637	1915286.73	1915290.9	-859.279089	-911.93364	3839.24204	3832.62634	21756902.8	21756894.4	28348.7067	28331.0216	-510.048145	-525.526967	18746.9516	18758.7845	214045223000.0	214045223000.0
172	294.643911	0	-1025.37146	-877.394641	-917.781463	7378.44254	7308.30415	9080.74618	9037.34499	23988175.8	23988119.9	74083845.2	74083792.7	16641.1195	16596.0558	-25.81155	-49.8347835	1300514.88	1300479.63
174	302.160604	0	-997.837651	262331.945	262268.865	912828.068	912722.132	-759.564323	-822.507649	1079.89168	1008.7428	9288156.74	9288082.96	1770.43187	1704.40167	7727.28206	7678.97967	260550.705	260495.502
176	300.67584	0	-999.869646	-585.776348	-199.814956	-977.809646	-769.622026	39953.0951	40199.1872	2868719.39	2868962.31	5033454.05	5033685.98	5451.15658	5671.25536	-69.3215584	191.762433	518.065579	767.177959
178	303.502825	0	-993.346379	21637.479	21884.7296	8859.15559	9044.99817	32005.6783	32237.7038	34525.0537	34756.8251	-926.426381	-709.707701	14645.977	14876.8846	-3.23613062	243.951854	8144.3016	8390.24675
180	293.889147	0	-955.966126	3252.44627	3454.82075	-933.906126	-785.799093	286885.282	287066.363	-191.937735	-11.2598937	41042.8267	41219.2348	655.818153	830.124348	29675.5445	29877.4311	18581805800.0	18581805900.0
182	297.338098	0	-940.634054	5021.09899	5289.65841	784660.334	784862.886	-803.38746	-562.021424	35236.9211	35476.2989	-873.714055	-644.226094	15956.6178	16184.8355	7063.08052	7317.74185	-840.899647	-592.516371
184	303.183254	0	-964.690902	153795.642	154031.666	3616.38606	3806.12412	9103.69448	9309.87417	5738184.54	5738392.33	-897.770904	-710.121588	10689870.5	10690055.6	131943233.0	131943451.0	157445.437	157655.938
186	300.990628	0	-986.068848	-875.325169	-878.478852	71017929.2	71017871.3	66315.9186	66315.323	468929043.0	468929041.0	417204700.0	417204683.0	1822941.51	1822940.09	3365.79518	3380.70415	-535.286729	-531.069536
188	294.178896	0	-1007.87347	816948.596	816906.811	-830.787889	-927.923468	1014.72784	966.62243	9102.55543	9049.6591	118908.821	118842.821	25415.9151	25355.8325	112623.953	112591.429	27338.3071	27299.1679
190	298.377842	0	-967.879766	144726.716	145003.024	1564.46556	1770.77282	991300.005	991551.136	62660.399	62893.7119	5650.87807	5884.43638	-973.639766	-745.809674	4213.21348	4470.20658	23925.8267	24170.6997
192	304.093608	0	-985.291714	3311.48036	3527.61809	-963.231714	-746.029233	6104.02804	6346.35585	-651.002388	-404.406645	14679126.9	14679365.5	-506.364679	-280.320921	-101.624289	157.161567	51265.8862	51515.3628
194	301.32137	0	-1016.58901	3210.05066	3490.26493	-913.475458	-704.875497	3437.25747	3678.75509	-546.746673	-310.745865	10476.6078	10717.7571	-1022.34901	-804.252527	139986.325	140242.949	67871941.6	67872190.0
196	303.719495	0	-971.372801	12044628900.0	12044628800.0	15000.4336	14893.6418	-714.065163	-796.042799	12549.0826	12469.0271	46997.1702	46912.7097	-237.541609	-317.027868	-696.355574	-756.613139	-417.199083	-487.944761
198	299.013219	0	-1011.43621	-881.387585	-903.846211	267521.053	267444.682	50156203.4	50156177.5	16482.0315	16461.6586	4619.2163	4584.11222	1163290.79	1163265.15	1893.20703	1891.20582	35804.5176	35790.2079
200	300.245641	0	-996.455543	7669.08919	7653.91755	3886.39829	3826.87055	3362189.69	3362156.31	-774.902692	-812.90554	9789178.01	9789134.14	29680.2754	29642.2996	-460.630824	-475.53364	8462.84795	8448.17348
202	300.225498	0	-981.347872	-981.347872	-715.786652	17804.0336	18019.5837	6087.43441	6326.44436	70838752.0	70838984.3	71.7556804	313.896575	198.975184	433.596876	129571.654	129833.963	20242.556	20497.3822
204	293.573996	0	-1016.57883	-1016.57883	-765.004056	38345.7014	38542.5442	5043174.12	5043400.71	35226712.5	35226940.9	39843295.1	39843511.7	675744.374	675976.896	-415.352783	-169.666414	5858697.49	5858937.16
206	294.450523	0	-994.325004	22933053.3	22933005.5	516.413794	425.622418	163.644047	109.523076	-751.97081	-810.775002	1673524.51	1673459.21	4902.9439	4839.60821	-718.698475	-750.674721	-193.690444	-239.368744
208	300.349374	0	-957.599886	-957.599886	-690.532044	810821.212	811033.052	1432.17045	1670.08427	40725071200000.0	40725071200000.0	92321672.4	92321905.8	7800.43168	8039.85113	-764.735094	-510.450831	122953.341	123200.375
210	291.725699	0	-953.696874	-245.394649	-1.88236172	9706887.19	9707071.73	5820.06703	6044.95119	-812.698883	-591.137287	-886.776875	-673.22204	2619.45518	2834.5323	-817.318427	-579.063149	3508.84418	3741.30065
212	303.51288	0	-975.928294	25324.0313	25319.5974	-844.497501	-895.978297	-409.600779	-419.259334	143728420.0	143728407.0	21381.7499	21357.608	73222.5324	73203.7637	501.918952	504.42118	767.180224	764.53901
214	285.394746	0	-1001.55098	6134066.39	6134053.37	-863.018405	-921.600985	2577.44057	2565.39483	34020458.1	34020442.9	39173228.9	39173195.3	145595.593	145572.221	18047274.7	18047276.2	536.932911	531.136779
216	296.581185	0	-945.044465	5316.87853	5276.89331	-330.08527	-400.907229	2141.03473	2096.55203	-712.891166	-761.494462	18206.7372	18152.8109	8082.47719	8040.7098	-673.341785	-702.921235	124.636451	92.6965493
218	293.537373	0	-976.901371	252918.59	252880.268	-804.752732	-896.951374	13859.5175	13803.0633	1813.57309	1761.5818	79735281.3	79735214.8	25683.28	25627.7637	5043135.75	5043101.02	-599.572652	-642.704377
220	301.056115	0	-945.927571	16598731.5	16598709.1	424674891.0	424674808.0	50025533.5	50025495.8	39464763400.0	39464763400.0	152932084000.0	152932084000.0	1812949960.0	1812949910.0	-763.771262	-778.607564	-208.315292	-228.802993
222	301.902176	0	-942.213544	167044.645	167046.68	847.003219	821.10509	4768.03694	4767.39775	-759.106769	-758.663541	17431224.4	17431210.2	2323.38914	2316.1314	642.566674	656.878761	-454.490632	-449.536369
224	304.659516	0	-959.539102	4244.4002	4205.71619	7276.68499	7198.53294	393.998404	357.845194	3443.70925	3407.69189	339301154000000.0	339301154000000.0	1336.45445	1286.83504	8321.68191	8301.49243	-768.220133	-800.179101
226	297.287483	0	-1045.4216	1131763.26	1131678.32	-841.946969	-965.471598	2947.15522	2872.5859	314393.595	314320.98	31400991.6	31400897.6	14022.6032	13942.5174	3867418.69	3867354.48	153247.217	153181.323
228	300.153575	0	-968.605223	10242473400.0	10242473300.0	10170.8822	10117.5547	-758.715221	-793.275221	26347971.6	26347946.1	518356002.0	518355963.0	35404.0379	35376.2423	4562.5143	4559.11953	40521374.3	40521356.8
230	299.875509	0	-993.019798	76197.6992	76123.9366	-707.452734	-804.111491	-475.954481	-547.471508	-735.520075	-809.469795	-357.097053	-441.11059	-371.803777	-453.722219	-652.796941	-710.566837	1365.39732	1300.78404
232	293.808599	0	-1003.5508	513.666433	489.437441	-648.142253	-719.92164	-773.141183	-828.220794	538.211869	486.039821	475036.918	474979.782	13530.3621	13476.7576	9793.34837	9761.3645	-288.480206	-330.386669
234	298.48964	0	-1023.73628	163281.922	163171.33	-783.413802	-943.786282	175.158213	63.3002656	12699.0874	12581.0738	40750.7721	40620.7488	2595.85543	2478.50863	21851.3712	21749.1799	556.939401	451.62755
236	297.758566	0	-980.972362	169757.726	169970.236	-751.566391	-594.908033	-611.338189	-413.639555	5748.31988	5940.06046	-914.052364	-734.025056	3805.92814	3987.99679	38755.1885	38969.5257	2326.83558	2531.65307
238	299.978573	0	-922.465509	3841.3097	3805.55356	17290.305	17216.2435	304.145165	254.501825	-684.157	-738.915506	460212.067	460151.283	-662.377547	-725.357412	620.970343	584.03434	12720.6019	12675.362
240	301.506504	0	-973.371305	-65.9584908	258.820318	60012.7965	60266.2158	-439.275023	-155.896686	-881.551305	-605.589568	1688649.93	1688923.81	-710.374976	-439.22054	-859.076666	-559.95352	580156.499	580443.05
242	293.060152	0	-1029.17131	163455.291	163321.209	3924.57434	3775.60872	-243.6122	-356.589908	51032.7224	50921.7334	21861.0925	21734.3626	-828.563445	-953.081316	27252.2145	27155.615	15533.4043	15423.2781
244	301.433251	0	-996.612135	273838.791	273866.215	388372.921	388347.269	281.668709	281.305187	718389.919	718388.64	975065.201	975053.995	-907.499297	-920.522138	-307.824307	-293.473265	3702.6446	3705.94284
246	291.778892	0	-1011.97813	15756.7939	15675.8996	2934.04415	2825.85566	-606.760211	-676.112892	10093.6957	10025.3942	17989.6547	17909.2185	-850.231308	-935.888136	297552.119	297498.411	-500.642707	-563.158215
248	299.478295	0	-935.059434	1390.46033	1620.59854	-701.005589	-534.986076	-800.790226	-601.816385	-843.239434	-644.192344	-812.630771	-620.641276	-602.970594	-419.431743	-573.63826	-353.214186	1892.62263	2098.38159
250	298.260818	0	-981.047839	2194267.86	2194207.5	-801.445587	-901.097842	12182.2154	12124.515	132492.567	132434.037	16454721.5	16454647.2	44671.7161	44615.6826	-38.7608089	-82.8233988	82767897.9	82767848.0
252	292.007252	0	-1015.1783	27209984.9	27209937.4	-879.675784	-935.228302	1536440.83	1536436.61	8518.27968	8516.91739	1605.88745	1583.95343	3274.4562	3267.63264	564.57228	570.998596	296388.528	296390.666
