time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
56	297.562359	0	-1095.12165	392831.196	392759.755	-922.271758	-1008.80165	100805.304	100764.254	2604812600.0	2604812540.0	3445442.52	3445381.98	69223027.3	69222968.3	-401.972685	-435.915313	67863.0294	67826.7115
58	297.732955	0	-1087.84357	-999.706821	-980.243576	1480.65586	1479.7772	-602.077621	-573.402372	8272.67698	8299.97917	220521.52	220540.073	16707.193	16732.3204	2834132.74	2834180.96	2241816.42	2241859.57
60	303.850225	0	-1091.98521	1708.95222	1661.23272	-946.89864	-1005.66521	30143.191	30117.3349	624395.387	624378.945	8207.69289	8172.66223	5719.07231	5689.69712	4650.97656	4646.31216	20305930.8	20305921.2
62	302.000691	0	-1043.87839	186676.528	186645.411	28144774.0	28144750.0	19947605.8	19947607.6	-834.803955	-841.018391	30075915.1	30075909.3	615124.76	615118.92	28769932.4	28769951.6	7317169.05	7317182.57
64	304.842717	0	-969.162219	12295368.0	12295405.1	52512186600.0	52512186600.0	51286784500000.0	51286784500000.0	33789750700.0	33789750700.0	337830723.0	337830770.0	1037844.89	1037891.3	-846.020947	-772.532214	1023130.17	1023196.21
66	297.260971	0	-1081.0345	-910.102028	-973.434503	8187429.23	8187355.82	95501073.6	95501027.2	3115537960.0	3115537920.0	442586548000.0	442586548000.0	4586598840.0	4586598770.0	1520.09898	1487.72325	70570.5701	70535.0415
68	302.785123	0	-1003.28568	232519.62	232481.585	1096299810.0	1096299770.0	68937090800.0	68937090700.0	363369706.0	363369691.0	117170.942	117144.126	982333.972	982313.851	-809.760901	-806.655679	26542663700.0	26542663700.0
70	295.782351	0	-1001.89818	121808619.0	121808562.0	6426371.81	6426309.65	1743846.08	1743810.68	21613465.7	21613432.8	1338177950.0	1338177910.0	56290159.3	56290117.7	-786.846324	-805.268176	9990845160.0	9990845130.0
72	292.430352	0	-1052.88999	6906528920.0	6906528830.0	14374.2461	14275.5316	-788.044449	-863.989998	36108402800.0	36108402700.0	285835812000.0	285835812000.0	20905.1299	20829.1528	87295.249	87244.4734	706.844901	650.421363
74	297.723891	0	-1043.68067	-978.666637	-936.080674	624.8782	658.84197	2960325.63	2960388.89	25907.8186	25972.633	58098.8054	58154.2954	-811.717687	-756.706069	12527506.3	12527587.1	50816.3856	50892.3345
76	295.03008	0	-1006.81827	83801159.5	83801080.6	9643138200.0	9643138120.0	10371871.4	10371814.1	4365098080.0	4365098020.0	182108.443	182042.634	8.47723957e+19	8.47723957e+19	-769.600122	-810.188263	1733480540.0	1733480490.0
78	298.348015	0	-1087.86548	-1.24964015	-75.5383737	-913.54458	-1001.54548	-487.52376	-546.214476	1335745560.0	1335745500.0	269680.89	269614.607	1578.85337	1518.52689	584076.676	584038.842	40202976.1	40202931.6
80	302.531523	0	-1090.31733	4437.20402	4350.23421	-907.11464	-1003.99733	4362809.01	4362744.31	55440.9169	55381.1909	2362.33643	2285.3762	1048394.84	1048327.99	70531.5668	70481.9927	398895984.0	398895932.0
82	297.356361	0	-1108.02744	-951.219575	-1000.42744	324991668.0	324991614.0	24896.1607	24862.5521	601058090.0	601058060.0	57397.0624	57355.0405	10223153.3	10223113.0	49193823.7	49193809.0	27302112.8	27302095.9
84	294.748468	0	-991.78261	363214360.0	363214430.0	22497266.5	22497231.2	36008502200.0	36008502200.0	239059105.0	239059096.0	970118586000000.0	970118586000000.0	79170445500.0	79170445500.0	-805.140552	-795.152605	573.708457	579.016811
86	294.173969	0	-1060.18908	40546.9723	40515.7455	30173.096	30149.6498	14015.2777	14018.1875	-855.753905	-857.32908	5346.87351	5340.33824	-233.287148	-241.416686	-349.375964	-329.44103	131.83571	144.070934
88	299.061508	0	-1104.33918	-999.711055	-996.739186	680650.697	680637.713	58185.9603	58201.9959	729803.107	729823.437	1108196100.0	1108196100.0	3097.09876	3104.3692	10495327.7	10495361.0	11366102.5	11366133.3
90	292.199702	0	-1117.87718	-944.477511	-1010.27718	16508.8471	16437.2822	7981.11129	7940.78694	781409.155	781366.393	89197.9368	89149.9803	2492.20751	2435.12378	25219.3341	25192.2378	1926455.53	1926423.49
92	298.503533	0	-1068.32423	392035.566	391986.148	-917.991345	-982.004234	50802703.9	50802681.1	44697004600.0	44697004600.0	400478.811	400443.746	61574.3251	61541.1812	-683.614047	-697.562771	1136.89287	1118.77174
94	295.735453	0	-1111.26231	-930.630731	-1003.66231	1263.4775	1171.57872	-472.670191	-532.537124	1203132.18	1203072.56	20088.9849	20020.4341	292.562463	223.723177	1560.88911	1517.69649	284024.91	283986.552
96	300.983138	0	-1019.69408	8230517.19	8230524.31	56282109.3	56281992.5	49262421600.0	49262421500.0	3575195250.0	3575195160.0	764157.032	764055.785	117715005.0	117714903.0	-742.510797	-823.064074	21644903.1	21644819.2
98	298.831393	0	-1046.31586	-500.14907	-587.303764	-870.995225	-959.995864	-685.907702	-740.278616	1165867.52	1165814.91	46680.6939	46612.6166	2350444.48	2350377.85	182020619.0	182020583.0	4907.55479	4862.80649
100	296.296838	0	-1078.44312	1345.88787	1284.75805	-918.498224	-992.123116	682.39278	643.823331	4448262030000.0	4448262030000.0	125352.44	125305.101	13279.1929	13230.318	-129.024116	-149.40818	2718.08403	2686.44687
102	296.519268	0	-1062.39693	41509.3077	41466.6775	33049118.1	33049073.2	-850.91574	-873.496936	261681.392	261661.691	277497.22	277467.882	1023.17186	998.822269	-60.164727	-63.2749161	33507220700000.0	33507220700000.0
104	294.631478	0	-1002.28557	240666.816	240786.496	1517367.48	1517325.89	85897.3151	85874.2985	7663148180.0	7663148160.0	6832181.41	6832146.8	1495166440.0	1495166410.0	-795.808993	-805.655563	206.095037	192.915579
106	304.33185	0	-1052.86035	3637.383	3572.62191	67.8482007	6.85841724	-829.295701	-863.960358	338716762.0	338716735.0	10877995100.0	10877995100.0	376.989088	343.202283	8490.25117	8475.19969	102146964.0	102146943.0
108	301.081887	0	-984.081187	1342650700.0	1342650800.0	535401.746	535360.271	9210013890.0	9210013880.0	19696898700.0	19696898700.0	1418814980.0	1418814950.0	519801417.0	519801393.0	-791.578069	-787.451182	2689232.06	2689230.31
110	299.957733	0	-1072.09245	-59.4747991	-126.572053	-563.708731	-629.932792	-839.512592	-883.192461	923443212.0	923443177.0	-326.956683	-371.919461	3437.71054	3396.09259	9788.59433	9765.64779	12052.8669	12025.3282
112	297.739767	0	-1092.5828	150195.492	150109.118	-907.33472	-1006.2628	3345.85893	3286.65244	222875485.0	222875426.0	5677221.8	5677151.46	-310.60262	-370.324374	2965.79866	2928.74212	15889.197	15845.6623
114	294.786009	0	-1050.69162	2166068.31	2166056.89	1104.51801	1003.0936	-786.96102	-861.79163	33345.1498	33272.558	9830884.99	9830807.39	2062901.08	2062822.39	-740.742261	-795.661957	1235851.0	1235791.22
116	301.182239	0	-1126.33568	-835.267576	-920.307566	-940.962641	-1040.01568	2545.34971	2478.44091	2033888.14	2033827.4	33990.3118	33917.1148	160001418.0	160001350.0	4156.89312	4110.92029	126770.158	126717.848
118	299.008342	0	-1017.85874	22108058.6	22108084.2	938703.529	938607.067	221708.759	221633.697	113560556.0	113560495.0	1035034.11	1034951.31	10574649.4	10574574.7	-765.257936	-821.228736	3000871.72	3000812.4
