time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
20	301.483572	0	-1099.012	2606392.63	2606389.14	1542.97472	1468.3453	9711891.13	9711853.92	-849.168956	-896.151999	277623.397	277573.369	62195.2519	62148.934	80507.2069	80480.7237	19826648.8	19826620.6
22	296.674268	0	-994.948994	457657.417	457860.482	2521282.92	2521401.76	8958635.91	8958796.31	2660796580.0	2660796750.0	1265517.43	1265660.55	339083343000.0	339083344000.0	-910.008991	-736.290071	10429.2928	10595.3337
24	301.644322	0	-992.44738	5094042.86	5094169.58	1780099040000.0	1780099040000.0	1221014.95	1221044.86	4983961460.0	4983961500.0	5150514770.0	5150514800.0	2273611910.0	2273611920.0	-843.885146	-795.817375	4085.38697	4128.32942
26	298.948285	0	-1085.59734	57220926.1	57220857.8	84589.4021	84474.2401	14622.3672	14533.6337	-789.442903	-882.737344	342469.244	342370.66	72013.3662	71911.4428	90272204600.0	90272204500.0	21124156.0	21124076.9
28	297.606476	0	-1033.41059	56422041000.0	56422040900.0	6707206.37	6707108.84	3172223170.0	3172223100.0	436691994000.0	436691994000.0	119373930000.0	119373930000.0	1774181320000000.0	1774181320000000.0	-792.259507	-836.780589	1832559.94	1832510.79
30	302.388125	0	-964.080752	300601126.0	300601413.0	8111519.51	8111673.5	2352091520000.0	2352091520000.0	492038.765	492213.852	6924137870.0	6924138050.0	11920454400.0	11920454500.0	-879.140749	-683.168589	14591.6787	14779.9231
32	301.354401	0	-985.179832	44676620.8	44676695.8	2091942860000.0	2091942860000.0	25337764.4	25337781.2	12429693400.0	12429693400.0	4128618550000.0	4128618550000.0	867156705.0	867156708.0	-823.168917	-788.549827	745596542.0	745596574.0
34	289.635729	0	-996.759197	50007.5526	50038.2469	62314475.0	62314415.9	74480176.3	74480141.7	9781694770.0	9781694740.0	110118.564	110073.314	1357879890.0	1357879850.0	-782.679181	-800.129192	65708.9553	65688.7383
36	295.63611	0	-1043.63417	-1043.63417	-846.939485	-811.301077	-649.318298	-0.252901597	201.150258	7774.97711	7975.2298	1771348580.0	1771348770.0	1568.91907	1760.63776	641412.02	641633.233	9020894.53	9021105.76
38	292.647155	0	-1036.08691	588.841522	520.647688	-18.708394	-89.4247541	331779.577	331738.383	209475359.0	209475317.0	2120.16649	2066.3249	31596.9997	31552.2326	-815.451883	-839.456901	1636.762	1605.23952
40	300.95447	0	-1095.54584	-1095.54584	-851.901956	1160.60768	1356.65881	297.89111	537.352675	571555.578	571790.132	866264.861	866491.857	248309.002	248533.575	36288.8241	36545.9372	8320.88745	8568.14313
42	300.277419	0	-990.828593	59306155.3	59306104.3	1622906.41	1622852.69	2694310780.0	2694310750.0	20268076.9	20268055.1	1577684.72	1577653.7	2611582.15	2611551.17	-783.109307	-794.198588	285997579.0	285997562.0
44	299.728194	0	-1131.96699	-951.095498	-1024.36699	1100.68797	993.202386	-177.101498	-254.228735	102541407.0	102541330.0	93643.251	93558.4528	-595.583648	-669.687877	188109691.0	188109634.0	26711.6371	26651.1612
46	295.916124	0	-994.089812	3874591610.0	3874591530.0	332285111.0	332285012.0	206144885.0	206144824.0	355671378.0	355671314.0	15293757.2	15293689.9	703454730.0	703454667.0	-755.11881	-797.459807	9546166.97	9546120.34
48	293.246249	0	-1052.14492	-930.583515	-802.139923	12045.2412	12165.6525	-951.844915	-802.328518	41989285.1	41989436.2	6176060.21	6176203.62	152055.797	152191.727	4076.64557	4241.85538	18406724900.0	18406725100.0
50	299.582099	0	-1038.27425	1689.56712	1633.51241	-894.064655	-951.954252	1781363.25	1781344.87	1893262.99	1893243.89	11882.5358	11853.1221	88018576.0	88018542.2	8464.04966	8459.73941	10719832.0	10719823.2
52	302.033596	0	-1062.69106	-987.987806	-955.091063	3603.51531	3614.61762	250271.921	250316.638	18242.3555	18284.6576	305080.764	305111.284	2249.78997	2288.56281	2417.66279	2478.3578	3408056.57	3408110.92
54	298.0385	0	-1080.45709	3607761.83	3607805.68	153401579.0	153401532.0	876969.65	876940.359	-837.903349	-877.597091	18033952.9	18033919.9	5016.17562	4980.57033	-724.328514	-733.962864	85178932.4	85178915.7
56	302.782413	0	-1058.29656	4449.9962	4431.91265	-942.566703	-971.97656	1688.12496	1691.6771	483795.331	483802.542	2803001.53	2803000.39	2301.56002	2301.07546	-469.231652	-450.589647	16119.7791	16133.7058
58	294.777444	0	-1076.09835	74404.9248	74360.3033	-937.704031	-989.778348	476393.154	476377.196	126011032.0	126011023.0	1161533.99	1161508.16	84058.0431	84033.3764	240.910464	241.474656	4649.3803	4638.9114
60	298.361404	0	-1046.53004	-993.777505	-938.930044	5623.84827	5657.93486	106640.758	106708.313	51104.7061	51168.1964	42612530.2	42612586.5	24583.5536	24638.7875	-538.312171	-456.082503	1860444.78	1860519.21
62	300.597161	0	-1076.56431	-926.446446	-968.964308	12179819.9	12179770.9	5083.60718	5063.47465	799381.035	799359.898	5315.53381	5281.93427	6127.76478	6096.08105	-757.039122	-762.409505	9296.88774	9283.23798
64	298.30068	0	-981.946919	244223479.0	244223449.0	14290364.2	14290336.5	92588.4963	92588.6298	3150018.08	3150018.89	754361.251	754354.369	107566430000.0	107566430000.0	-800.802264	-785.316914	12986703.1	12986712.2
66	300.958264	0	-1009.14317	2427541.06	2427520.34	30555.4264	30517.8521	23310325.9	23310329.7	143282.415	143282.0	73590953000.0	73590953000.0	54297.4495	54294.7747	-830.921863	-812.513169	91542.5539	91555.1841
68	295.880157	0	-1012.36933	4446457370.0	4446457340.0	1091452730.0	1091452660.0	16157589000.0	16157589000.0	16997522.3	16997509.8	4175593090.0	4175593070.0	974417.68	974400.303	-818.232343	-815.73932	175174.329	175172.448
70	296.524279	0	-1043.56305	-650.865312	-386.0341	-1009.18305	-901.90419	811324.509	811467.754	15809427700.0	15809427800.0	4557.21708	4689.6689	210.244133	335.340548	4029.81338	4189.4435	6399.48901	6548.00658
72	302.154742	0	-1104.89538	-971.436092	-997.295378	253617.4	253572.284	10082.2864	10065.6606	28131830.2	28131812.6	95082968.5	95082940.1	1395.22872	1367.98379	124259.756	124261.712	538081.827	538075.181
74	302.822883	0	-1049.83545	196960.365	196979.639	-883.146794	-963.515452	-331.50823	-375.509711	137362.106	137319.164	9971.81729	9917.94427	56733.4819	56683.6725	-591.208885	-616.791413	1438383.61	1438353.75
76	297.302143	0	-1011.42134	8488175.57	8488130.43	14974943200000.0	14974943200000.0	43492264.9	43492243.4	293121783.0	293121766.0	1216878060000.0	1216878060000.0	1441659560.0	1441659530.0	-806.996888	-814.791332	1385743710000.0	1385743710000.0
78	299.06301	0	-1033.97306	355475.946	355398.915	877215.198	877139.334	655775.934	655722.591	432194.59	432144.108	408102479.0	408102417.0	70068.0435	70006.7197	-796.004089	-837.34306	3509558.35	3509513.25
80	300.045378	0	-1031.56227	5449163.24	5449129.61	29476481.9	29476447.4	48475152.2	48475147.0	803089.069	803085.606	49701529300.0	49701529200.0	2341483360.0	2341483360.0	-848.122627	-834.93226	1896311.82	1896320.86
82	295.448067	0	-1080.33002	99.7306177	132.639253	-919.057505	-994.010025	137.611349	98.116004	11.7445727	-27.5862451	13449523.3	13449475.4	11980.6016	11937.744	6428.16705	6407.1368	15517.8141	15493.5358
84	295.13585	0	-1044.11215	68302.722	68212.8133	349543.797	349443.622	2410770.34	2410703.45	109499171.0	109499099.0	705220875.0	705220803.0	2274064.04	2273993.68	-795.358188	-847.482143	1958.94602	1900.45907
86	298.160052	0	-1098.0568	-974.226266	-990.4568	9698.85648	9666.38959	445369.248	445370.222	422813416.0	422813417.0	24367.4668	24357.3621	3474.08809	3467.45574	-651.192758	-632.931086	131709.313	131720.01
88	299.203796	0	-1114.33304	-997.703843	-1006.73304	8009.12762	7979.56563	21996.2053	22005.2759	1817206420000.0	1817206420000.0	62797.9417	62793.4894	3705.93133	3708.34459	4961.74562	4986.79452	483276.167	483297.29
90	297.018136	0	-1035.90173	57687243.4	57687138.4	32199244.8	32199131.9	1343915120.0	1343915050.0	401481152.0	401481076.0	2863767750.0	2863767660.0	86375514.4	86375440.2	-779.496711	-839.271726	2681.5194	2614.37834
92	296.720354	0	-1123.30038	-976.53567	-1015.70039	-878.506286	-944.873177	-683.68535	-708.912322	273771.353	273744.676	4621.28996	4587.8909	109.740824	81.1976102	802465.382	802458.328	546606.867	546593.373
94	296.994464	0	-1069.26853	442521.954	442474.532	-252.170648	-390.869094	-770.448669	-880.368539	11617225.7	11617123.8	406621.132	406503.681	4573.09797	4468.36414	394381.736	394290.885	1487525.21	1487431.81
96	295.833468	0	-977.783348	283926230.0	283926197.0	837029114.0	837029072.0	1567047120.0	1567047110.0	29370872.8	29370870.9	3686188.52	3686173.33	18636421200.0	18636421200.0	-791.384482	-781.153343	22682.4164	22685.9804
98	293.684763	0	-1072.28411	157.551233	134.000321	190306.879	190201.461	-797.822361	-883.384117	1682856680.0	1682856600.0	30169858.2	30169776.1	24897.6969	24809.0163	930551918.0	930551851.0	1441862020.0	1441861950.0
100	296.364472	0	-1067.74882	54763.2283	54750.2395	-961.081051	-981.428819	41.0855684	55.9043178	5967319.8	5967333.48	109565.284	109569.586	2103.25289	2108.47036	243224.902	243254.477	10863.3147	10887.2594
102	298.278787	0	-1074.87844	13294383.3	13294465.7	136881612000.0	136881612000.0	-829.744412	-885.97845	14350593600000.0	14350593600000.0	1677382.48	1677327.16	518631019000.0	518631019000.0	70589235.1	70589201.5	19864719000.0	19864718900.0
104	295.229761	0	-1074.82119	7924.33402	7927.13413	-424.645929	-543.403425	-797.043274	-885.921195	3919991.04	3919916.21	-555.117868	-655.732251	35317.4758	35226.8669	1594226570000.0	1594226570000.0	18673.3432	18598.9049
106	297.786811	0	-999.509814	5957064.6	5957047.47	1288814.85	1288784.66	8475076790.0	8475076790.0	2429379580.0	2429379580.0	2291564330.0	2291564320.0	198584684.0	198584683.0	-823.562499	-802.879809	701.960183	714.3146
108	297.426784	0	-1007.67515	268118736.0	268118746.0	922351612000.0	922351612000.0	387319892.0	387319940.0	613669.838	613708.018	3784087.84	3784118.15	33640386.7	33640417.5	-867.373713	-811.045141	104013.725	104066.334
110	296.453529	0	-1089.76124	28507.941	28599.2598	-943.962549	-1003.44124	175239.815	175214.665	21639.7582	21620.2559	1549447740.0	1549447710.0	48279.1361	48246.5587	4671.65999	4662.82233	97307.8462	97294.6088
112	301.334995	0	-1005.51112	16762827300.0	16762827300.0	177224802000.0	177224802000.0	2283766.72	2283747.43	4383644320000.0	4383644320000.0	63958862.3	63958835.2	691489.625	691461.071	-801.882137	-808.881119	26338.5419	26329.4044
114	298.315226	0	-1094.96696	9490.29545	9612.63668	-932.28292	-1008.64696	13246.8702	13204.3791	41358222.0	41358188.3	1702.58587	1655.44057	152706.714	152665.743	1434.13065	1409.69126	16636.3411	16613.1737
116	295.091504	0	-1031.93576	-494.920734	-457.48332	1674.07015	1621.7251	-817.272902	-843.035764	-434.487056	-461.480133	10182.8773	10154.8729	-774.96896	-804.007819	-518.691273	-526.66041	2370777.03	2370763.82
118	296.709388	0	-1066.13024	2514.5787	2688.89069	1380825.73	1380778.54	-853.908108	-877.230242	8374912860.0	8374912840.0	26102.3682	26067.1857	11776.4217	11750.4489	-768.853729	-769.894884	42258.9147	42251.3539
120	299.542584	0	-971.719248	57382419.1	57382514.0	1906608.6	1906556.4	87464578400.0	87464578300.0	39652206.9	39652181.4	316399050000.0	316399050000.0	45533547.5	45533512.2	-761.129834	-775.089243	18449.4074	18432.5632
122	300.202916	0	-989.46959	533094375.0	533094318.0	258220772.0	258220703.0	9.73482849e+19	9.73482849e+19	2072087180.0	2072087140.0	7551782.91	7551740.26	664077.066	664023.027	-767.077126	-792.839585	13199797.1	13199765.2
124	296.821078	0	-1059.79843	73860068.8	73859971.0	1614185.2	1614084.72	29575917800.0	29575917800.0	22848874600.0	22848874500.0	48160281100.0	48160281000.0	16186621600.0	16186621500.0	-811.40465	-863.168425	97126.9238	97068.6251
126	297.997789	0	-1008.10565	4689573.42	4689552.52	1218560660.0	1218560640.0	116162332000000.0	116162332000000.0	7020733560.0	7020733560.0	8.10545195e+19	8.10545195e+19	148394686.0	148394684.0	-826.621608	-811.475644	1109152.45	1109164.59
128	296.695945	0	-1080.75231	16640288000.0	16640288000.0	-844.372361	-994.432313	12770016.2	12769908.5	2116557950.0	2116557840.0	46683072.7	46682953.7	230659809000000.0	230659809000000.0	2260363.26	2260270.85	1209.25342	1110.41142
130	296.798384	0	-1010.21533	35283186200.0	35283186200.0	42927200200.0	42927200100.0	23377622.4	23377590.0	54473113400000.0	54473113400000.0	53463424600.0	53463424500.0	30351939300000.0	30351939300000.0	-795.967775	-813.585323	263733.538	263710.398
132	300.118687	0	-1019.02333	5981912900000.0	5981912900000.0	2077191250.0	2077191240.0	1908130160.0	1908130180.0	2762662.98	2762687.16	29351796100.0	29351796100.0	407200482000.0	407200482000.0	-864.383912	-822.393324	2260579700.0	2260579730.0
134	296.641831	0	-1074.26034	1997878180.0	1997878300.0	106617.701	106572.707	1779368190.0	1779368190.0	1670719370.0	1670719360.0	8143208460.0	8143208450.0	4661292.6	4661277.09	985.499663	996.36791	-890.00202	-886.280343
136	298.516946	0	-1017.29386	6404239.23	6404337.25	642034.064	642011.174	37885605.4	37885612.5	1514175060.0	1514175060.0	1662869560.0	1662869560.0	1507788.05	1507787.73	-836.085626	-820.663854	482204.735	482214.924
138	296.432026	0	-1029.07507	361440815.0	361440757.0	23424.7197	23366.6725	611136.215	611111.975	15722640.6	15722611.1	34570878400.0	34570878400.0	490281.451	490249.806	-820.06036	-832.445064	3429847.12	3429833.23
140	299.066217	0	-1074.78645	534830.031	534863.515	-909.864255	-988.466453	1771.34048	1725.00817	530541.965	530501.582	3684.35331	3631.4565	56779.6371	56721.2354	-242.485714	-273.233267	143703303.0	143703268.0
142	295.054038	0	-987.729081	896106.538	896064.848	6224050420.0	6224050380.0	1101705000.0	1101704990.0	8342646.6	8342633.73	155563203000.0	155563203000.0	28251614.4	28251590.1	-793.354215	-791.099076	5466562.2	5466559.82
144	297.244337	0	-1007.31747	971927.722	972000.981	3025928.56	3025894.81	37430612.1	37430602.0	115332.812	115325.159	10645025.4	10645009.5	974849.389	974832.11	-818.706667	-810.687461	65067.7257	65069.8892
146	294.999828	0	-1009.1285	1096725720.0	1096725670.0	107670.276	107616.287	19881294.5	19881264.2	12922259.2	12922230.7	1144751960.0	1144751920.0	228236689.0	228236650.0	-800.038106	-812.498492	1052.47194	1035.46912
148	293.07329	0	-1024.8832	66180673400.0	66180673400.0	1017941670.0	1017941620.0	414210861000.0	414210861000.0	411421179000.0	411421179000.0	361628130.0	361628107.0	170869601.0	170869588.0	-833.469554	-828.253199	4782779.35	4782777.86
150	295.150927	0	-1050.65603	52218.7912	52243.9654	7756.26277	7669.4026	46807.4058	46750.7223	26181.8442	26128.6416	5628.33939	5567.61401	-896.073943	-958.696031	8855.1553	8815.00785	4201380.58	4201335.04
152	295.781004	0	-1073.25503	148988926.0	148989031.0	-951.239155	-986.935036	36563.8796	36555.8601	20090321.6	20090320.8	3933.717	3912.46194	46897599.8	46897584.3	-558.446619	-551.177815	9695.35329	9698.64897
154	300.55306	0	-1078.90778	447605.968	447662.415	-897.000737	-992.587784	-639.235684	-699.353901	469748281.0	469748224.0	-199.835085	-274.162405	185185.38	185113.43	2969.3431	2919.88418	2797.66793	2747.04848
156	298.74691	0	-1010.04977	12235872.5	12235858.1	22419939.1	22419916.3	160235375.0	160235381.0	306276977.0	306276986.0	989380686.0	989380690.0	1748745.69	1748751.44	-840.456954	-813.419771	34217342.8	34217363.5
158	295.189407	0	-1043.87297	-1043.87297	-801.449083	9708.38602	9830.34309	65941.6587	66099.4628	288026.541	288177.165	82220.0885	82365.5159	321.916757	462.209295	710.70474	887.696666	25216.2671	25379.4297
160	298.840783	0	-1061.28973	44308827.4	44308900.1	-885.290463	-974.96973	68033978.0	68033924.6	-350.321781	-404.214043	4262980.99	4262919.14	3708713.75	3708651.06	84770.6857	84734.5864	10025.702	9983.11711
162	297.665582	0	-1014.67285	156532.14	156495.96	3462185.96	3462146.01	17691375.6	17691359.7	1610006220.0	1610006210.0	644490450.0	644490427.0	120725169.0	120725148.0	-818.754426	-818.042841	226448.61	226446.814
164	296.191438	0	-1022.73641	11548908.2	11548863.8	753707988.0	753707945.0	1037053.27	1037025.61	100970329.0	100970310.0	4247351430.0	4247351400.0	29696801.8	29696771.3	-817.339703	-826.106405	54799478.2	54799464.7
166	294.295477	0	-1099.8764	60104.9728	60165.4893	-923.857858	-1013.5564	34687.8627	34633.8601	5074.64169	5018.3779	1222.45264	1164.83333	3377.15657	3312.23911	1948157.83	1948116.48	162597268.0	162597224.0
168	297.422178	0	-1005.02227	156347.292	156326.469	217629.758	217594.248	47757480.2	47757481.3	32868341.3	32868343.0	3404895110.0	3404895090.0	37160634.8	37160633.8	-823.310682	-808.392265	1783310.02	1783323.07
170	300.020024	0	-1042.50166	37094.5303	37224.749	240219.495	240347.444	38058.8648	38221.2187	36341671300.0	36341671400.0	1977.17466	2125.12654	-1027.35166	-879.358682	4111828.6	4112008.72	38685.4861	38853.3922
172	292.295174	0	-1048.73821	15984050.2	15984096.2	5206103.88	5206056.54	1308317.12	1308297.26	1360552.93	1360532.56	387425658.0	387425626.0	1578676800.0	1578676780.0	14491115100.0	14491115100.0	-852.543863	-860.758215
174	295.800328	0	-1024.79634	42218.6689	42311.2232	376799.273	376796.973	314004.582	314030.199	61252610.9	61252636.8	384295507.0	384295526.0	264849.137	264870.289	4075.19216	4119.0351	-872.362763	-836.816343
176	299.208986	0	-1007.0833	16663055.1	16663005.8	390060.658	390023.207	361526322000.0	361526322000.0	4341779.13	4341765.84	50943921300.0	50943921300.0	274125717.0	274125689.0	-813.459067	-810.453295	4090984.15	4090979.94
178	295.532036	0	-1135.74281	5008.55702	4887.37251	-924.710053	-1049.42281	9378.022	9292.42064	6167608.27	6167523.65	527794.467	527700.428	346.380205	258.286592	1626263.07	1626197.22	358910453.0	358910382.0
180	301.783664	0	-1110.20756	79.1430754	10.0097044	-934.632943	-1023.88756	105883.613	105833.618	382480.593	382426.651	56105.6713	56046.0758	621995.206	621938.863	605.041396	571.478809	384941.146	384899.743
182	297.681432	0	-1034.2991	86334.1903	86238.128	3828621.09	3828526.26	638000574.0	638000503.0	871471864.0	871471794.0	91729846.8	91729767.9	128538403.0	128538319.0	-782.244981	-837.669099	12228615.3	12228557.3
184	295.226319	0	-1079.26819	-256.40272	-295.436901	-933.654202	-992.948191	-197.890711	-219.174718	1008237.44	1008216.71	146594.555	146565.962	13367.0738	13336.813	14443175.0	14443172.9	841.272366	830.884866
186	300.399896	0	-1030.66612	785729.292	785638.036	515817.863	515723.131	807063960.0	807063894.0	3249204100000000.0	3249204100000000.0	17798025.1	17797956.6	11351321.9	11351260.2	-781.178579	-834.036116	113.761319	59.8929298
188	298.938032	0	-1033.34067	584039322.0	584039282.0	208020.331	207962.484	801127.585	801097.72	6280787.07	6280759.33	2089967100000.0	2089967100000.0	517840300.0	517840265.0	-825.723373	-836.710662	-408.150099	-423.872116
190	300.636554	0	-988.126227	10795698.2	10795705.8	24052733.3	24052740.7	38193239.6	38193272.3	1050883250.0	1050883290.0	1084323770.0	1084323790.0	519940420.0	519940446.0	-842.220441	-791.496222	136248323.0	136248368.0
192	296.543389	0	-1022.65394	581326.973	581251.575	4398612.08	4398532.26	557614049.0	557613999.0	203814792.0	203814747.0	12077929.3	12077873.9	1691.84507	1634.59265	-794.63795	-826.023934	206739.124	206699.071
194	292.263588	0	-1020.5798	1145048.27	1144973.7	48213576.4	48213502.7	198825.049	198778.148	9848399100000.0	9848399100000.0	6721905.75	6721845.86	12601613.8	12601554.9	-787.032963	-823.949797	129662.028	129621.277
196	292.913823	0	-1016.74133	273180694.0	273180654.0	61829055.0	61829014.4	556731537.0	556731517.0	2892566590.0	2892566580.0	14756790800.0	14756790800.0	211853498.0	211853468.0	-813.740893	-820.111326	250618.673	250609.53
198	298.562633	0	-1021.02633	5297050150.0	5297050130.0	3665130680.0	3665130650.0	8952383020.0	8952383020.0	7202083.45	7202083.94	1007259730.0	1007259730.0	3651756420.0	3651756410.0	-838.422772	-824.39632	17021.1685	17032.5875
200	299.437967	0	-1010.06557	206718.547	206641.976	256259.655	256184.998	65289630.6	65289584.0	32523286800.0	32523286800.0	1746442340.0	1746442290.0	4587693.01	4587643.84	-781.416617	-813.435565	182.00474	148.32446
202	296.796076	0	-1000.95122	6375268150.0	6375268120.0	656823404.0	656823367.0	25381111.8	25381096.8	32441181.6	32441166.6	518612460.0	518612438.0	260656939000.0	260656939000.0	-803.176641	-804.321216	4154.52715	4149.68802
204	299.759291	0	-1005.23279	2559489.56	2559479.79	5853279.7	5853266.4	11434548.5	11434563.0	3730236.2	3730250.67	39414923.0	39414928.2	6241553870.0	6241553870.0	-839.405468	-808.602786	3081810.81	3081836.14
206	296.622311	0	-1005.34802	161960.733	161925.815	52003.8932	51973.3963	530667.442	530674.892	1071928800000.0	1071928800000.0	6601729.13	6601714.74	6855778.51	6855765.79	-821.466557	-808.718013	22610.4749	22614.2367
208	295.782735	0	-1025.95971	61913460.5	61913391.4	178707.78	178643.282	1410103800000.0	1410103800000.0	280072312000000.0	280072312000000.0	827182181.0	827182132.0	34018808.3	34018761.6	-806.91322	-829.329708	12217907.0	12217882.1
210	297.985755	0	-1032.06269	1657030620.0	1657030680.0	75655239.7	75655230.2	14668438.4	14668447.9	7794547.86	7794557.88	7001854.18	7001861.04	-931.980537	-940.102687	-704.355924	-679.65002	425504.563	425522.016
212	300.429137	0	-1057.49234	75669.7947	75611.0627	106086.466	106030.806	139416613.0	139416580.0	325277421.0	325277388.0	8473659.32	8473612.22	48901.2084	48865.7329	-844.164861	-860.862339	80209731.3	80209710.5
214	297.207313	0	-983.399052	43374171.4	43374112.7	344626216.0	344626159.0	551307069.0	551307033.0	337867090.0	337867061.0	170312244.0	170312200.0	5523886560.0	5523886510.0	-769.28069	-786.769047	2039941.98	2039922.23
216	301.195921	0	-1027.67977	164978682000.0	164978682000.0	2068466770.0	2068466720.0	236722291.0	236722261.0	5234046.92	5234023.38	72931256.8	72931216.4	821017110000.0	821017110000.0	-817.876658	-831.049768	416073.535	416058.985
218	294.731191	0	-1014.12662	6272175.96	6272114.72	2939832.34	2939771.28	2912250.04	2912212.32	21629551.4	21629515.1	303658.194	303608.559	3167892590.0	3167892540.0	-794.211398	-817.496619	2815520.46	2815490.68
220	294.367768	0	-1041.0717	457544.941	457516.497	892624886.0	892624839.0	37842120.3	37842108.0	7292350.3	7292337.15	108033944.0	108033918.0	4714861.83	4714846.27	-145.516902	-137.063724	-852.776526	-853.091706
222	299.652475	0	-1034.37127	106042975.0	106043032.0	93544088.0	93544066.3	11113408700.0	11113408600.0	1002592720.0	1002592720.0	214501931.0	214501920.0	190336.163	190323.091	-846.631988	-837.741268	14867.8378	14875.4312
224	297.083704	0	-1047.86412	80978.4771	80855.4994	7030229.84	7030113.0	67151709.2	67151616.6	160524551.0	160524458.0	2210182.27	2210083.51	917694191.0	917694093.0	-772.717915	-851.234116	6978.38691	6895.723
226	291.691328	0	-1071.13993	160088.017	160032.608	-914.090505	-984.819926	155826.755	155792.009	4.19322335e+16	4.19322335e+16	10305755.9	10305714.4	40084.4738	40048.7206	5738939.63	5738922.8	588066.559	588045.131
228	299.904275	0	-1080.12077	7751.22045	7694.91349	-935.520183	-993.800771	936.510387	909.294774	841496.275	841470.384	12409.1279	12371.9772	19280.992	19243.8189	23776.5764	23765.4195	43964.1882	43946.0025
230	297.819782	0	-971.042827	4014904.38	4014844.85	69692264.9	69692210.1	751998.132	751966.963	415857499.0	415857469.0	314170446.0	314170408.0	9560998.39	9560952.14	-754.850635	-774.412822	175001981.0	175001956.0
232	299.05152	0	-1046.36769	11658.0203	11567.737	-856.628295	-960.047694	838590.277	838522.847	23344089.6	23344022.3	170676.459	170597.459	884263.913	884188.142	150779.172	150728.129	641758652.0	641758597.0
234	296.411459	0	-1010.95542	114068869.0	114068849.0	31080205.2	31080187.1	380639660.0	380639659.0	115274.692	115279.962	12659.5488	12651.0201	2758230050.0	2758230050.0	-831.852269	-814.325415	182125905.0	182125918.0
236	299.872896	0	-1020.70106	268813548.0	268813610.0	30876889.8	30876829.6	217580109.0	217580078.0	1029710280.0	1029710250.0	98354893.0	98354853.6	401494400000.0	401494400000.0	-809.509789	-824.071052	801.346448	779.629837
238	299.095933	0	-1009.96327	93716681.2	93716739.3	12304812200.0	12304812200.0	1597911.34	1597878.29	107130236.0	107130206.0	8282263.37	8282220.65	2296833.19	2296795.54	-796.641851	-813.333266	-416.946105	-437.94715
240	298.36547	0	-1092.98057	-984.029293	-985.380575	910381.387	910368.339	2024.24177	2037.76027	1843141320.0	1843141340.0	36571.9615	36578.3453	1585.7317	1594.51196	-561.947771	-527.702827	974050.916	974077.822
242	301.807443	0	-1001.21561	649669352.0	649669459.0	414903737000000.0	414903737000000.0	162803421.0	162803435.0	249036052.0	249036069.0	256840981.0	256840987.0	5602363.7	5602360.83	-831.04086	-804.585602	11434628.4	11434647.4
244	296.325541	0	-1084.30365	-960.918884	-976.70365	-828.523963	-864.140227	1344.48388	1343.68373	38253.4487	38254.9092	-409.443863	-417.223493	141020.616	141012.584	-388.697775	-372.103525	947988.052	947997.394
