time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
0	302.43845	0	-527.241083	-527.241083	1696.47191	-244.779512	-236.109812	428.536698	33721.0134	1273260.29	2524180.59	-377.932717	-282.372156	33366.4154	572.452199	3555.26022	3556.63309	407455.248	54820007.1
2	297.127766	0	-406.587179	-266.230014	-475.077177	-134.824757	-445.328261	-215.077648	-342.383023	204.361427	952.778036	193.954439	24362.1935	-142.428497	345456742.0	58442.834	-549.024613	-154.410332	143.484208
4	300.061077	0	-394.962675	44.5860738	81.8989259	-246.047156	-546.33267	-208.923139	-114.995547	200.790282	92489.3103	-61.7903971	2489.57335	1413408320000.0	10531.6922	5422137440.0	24636.4745	-47.0753628	75046.0894
6	299.780702	0	-444.592634	954.802975	-467.469526	-12.8985686	-396.689518	115.440865	-513.582632	6446.93808	68.5426189	-135.275899	5976.83903	-116.446099	-89.2090358	2901.95046	684.161878	25095.3535	-400.762164
8	296.447527	0	-394.368253	248352.53	-390.145243	-63.7780633	-467.324113	-32.6279193	-463.358251	1741578.97	8560.57221	17154592.6	18086.5759	-0.511842237	-188.660687	407.293906	8321.40489	3564.77381	210217330000.0
10	295.628128	0	-387.083868	704.097799	-455.573866	5772.1225	1468.26313	326.612835	-109.442976	3867.95389	1554478450.0	123451.957	17794.4362	-41.5250401	45.6655029	2579.25994	11516.177	4132.71933	13011.4137
12	297.369956	0	-382.570901	-345.750322	-275.300849	-247.437372	-392.625829	-317.573417	1809.60201	61012.663	-277.519384	-37.28371	6841491.06	-339.524999	65743.6313	-480.291001	-266.229837	-351.880899	1578.86854
14	296.411063	0	-358.500324	71.977309	71.6503822	-113.172758	-509.870319	17.4730183	-293.085141	131282.62	1810.98952	4136.02642	1449.90874	1703.74326	3215006.24	102.252924	8872.17964	100.833748	-100.156172
16	299.179398	0	-352.577023	162.988667	-288.527098	-105.111488	-443.342464	-89.9916964	-174.084262	809.898871	420.237659	-83.6363369	-420.585188	-24.4506046	114102.885	449278.028	-587.617017	-48.7580435	1512.32528
18	299.255506	0	-408.93284	51735250.0	-331.131507	-56.3696995	-560.302835	124.482076	140.626561	21215.9703	1893.56449	3686.07943	2441.29638	36946.2533	269.578637	4308.06729	40.2059013	1149.15769	34.1330269
20	297.288702	0	-354.615314	-27.233294	-400.710455	-89.9728075	10.3808697	-94.5210715	-363.278507	-141.320471	-409.002768	2645.04456	-373.961753	2123.68179	-489.726853	295531.652	-549.014855	1205577390000.0	-424.375021
22	297.123988	0	-341.40321	-64.4661703	-309.385624	-145.891321	-492.773205	-123.325527	-356.514029	1117.94117	-238.597775	14.3606345	-361.128357	637.131837	-291.074781	8603.27057	-425.123968	202.379192	229.126967
24	301.660602	0	-360.642353	-145.298157	-351.867026	-119.973722	-473.353412	-139.260662	-351.933829	357.01109	-130.749291	239.010372	-527.222354	-152.988623	1208.5985	1415.88438	-552.174619	-97.0643019	-356.042373
26	297.321236	0	-354.73082	102481.822	-385.523746	263.338395	-461.057066	-76.9867553	-189.033156	5201.03846	23461.713	30.9415869	-446.915205	64.4879995	-460.146013	-278.98115	-589.770813	973.524732	-372.176735
28	298.087869	0	-350.300363	228.152659	-148.037907	-89.7462154	-423.93647	-62.368955	-346.055202	4682.4461	-322.433598	-77.2892373	2314.63781	-14.4574936	-475.260571	84652.8305	-585.340356	15170.8994	-353.738237
30	293.095916	0	-427.829102	-11.8097554	-401.094371	-142.762135	1434.99454	81.1729412	-304.892423	-183.934831	2904.95332	159.546886	977028.739	38.1015998	-559.95564	8287.10348	-662.869095	2379.77318	3548.87638
32	297.032616	0	-401.962608	-190.261723	-403.087949	31839.7731	-422.417543	878.11147	-470.952606	73145386.0	3061.14152	235835.936	-3.93527384	302.008285	89.3032775	-182.770765	-256.772547	57.539598	-129.670827
34	292.274971	0	-417.662351	-150.847821	-375.183693	188.897463	-378.027888	-145.507466	-486.652349	766.600294	137.302266	-39.3467263	-138.392397	10192.6137	59.0870199	1478.30857	-80.8764803	475.136841	3730.61867
36	300.007658	0	-387.934955	-154.766773	-56.1106016	-52.4609464	-371.995114	-185.386382	-456.924953	4429464.67	5397.38338	9681798.09	1552.43727	948.412222	3945.22372	2195.77889	1960.26156	2022.78436	704.88771
38	293.326456	0	-392.439305	-209.336289	-408.449705	-201.926897	-478.435401	-180.495233	-290.86903	-188.482776	-350.704573	3803.37533	524298.618	47.9097875	-456.113136	-31.430697	-627.479298	3059.61251	1610.02977
40	298.014041	0	-403.687656	-188.573705	3202.57318	-172.764108	-302.462833	-142.574321	-354.665501	-86.7693207	-438.699898	6507514.14	3387.77461	-141.807118	-298.403865	-87.3838809	-638.727649	-114.462461	-55.2221602
42	297.957677	0	-418.995729	-139.839589	-258.660223	-390.316012	102664.583	-333.678788	-208.521852	51.6419564	144.709485	-153.414574	256.998657	-435.125728	-427.242496	-384.134521	-84.7255636	17618.4366	851.020097
44	304.18924	0	-387.830367	-139.330752	-456.320364	-29.0996009	-62.4515473	53.2209676	-212.154288	-23.0447532	-279.351566	170437.789	3449.50027	-21.6063406	-105.719387	-166.463444	1476.38638	16498.2046	-319.286591
46	294.037131	0	-438.222759	-283.198331	-242.241301	-401.836397	-262.777239	-343.189414	-226.706717	593.862725	-208.944759	-438.838013	-55.5113235	-414.221033	-196.61474	-596.552761	-215.775675	-309.256109	-194.503164
48	298.258348	0	-493.588903	-493.588903	-51.7256119	2.74194079	-275.79878	-424.415918	-282.890924	15364.8092	2692.45138	713.881147	83.8040968	-128.941914	32999.0344	1249.45841	26304.1347	2395.41568	678.500895
50	299.070736	0	-410.799306	-410.799306	54.220727	-240.609929	-314.93929	-113.697382	-326.686522	1004.55914	4452.84331	-98.7329527	851.765898	871.502377	33120622.2	482.975636	65380.6822	-158.385069	-224.142304
52	306.372563	0	-396.210679	53.0786283	-464.700677	206.349255	-138.393927	-67.0868702	-293.768582	26.1258152	9841.53489	10041.8094	58460.5385	117.108945	-331.433226	6023.69365	1132.79164	74485.3908	431659.416
54	299.592067	0	-432.218567	-304.069497	338.554409	-135.899692	-380.723507	-396.061764	-285.793554	-207.787225	8404.82198	38.9066555	5585.09445	-206.436636	1619.69241	1211.35782	404.462971	-401.528474	-281.153904
56	292.401163	0	-409.602784	724.847539	984.711136	-187.386937	-466.50563	265.939085	-375.953141	15575.9455	-378.521925	-313.668058	-576.182785	129.996906	192.391994	-328.236104	3870.05851	571.53761	-355.020457
58	299.442724	0	-463.220851	-337.163794	-301.876038	-367.868719	492.283027	-383.951833	-301.025784	-151.40997	-359.512415	17684.5512	-355.23358	-258.63054	-351.664716	-621.550853	-448.638079	247.873192	402.344211
60	299.373931	0	-356.720444	938.240516	39.6563641	-121.731108	-453.573145	32.8719839	-346.401284	-160.943564	-456.090447	-153.863894	-472.716183	15560.0362	-348.365297	473988.352	-528.823831	335.244539	3560.03797
62	299.639544	0	-395.446642	-136.933686	1161.95507	-57.205883	927.611859	-106.290561	-385.526257	160514844000.0	-385.143179	-148.959091	-562.026644	120.481424	-418.43677	-273.28473	5018.51021	304.661527	-384.146422
64	297.739426	0	-417.420402	-160.789724	-110.084097	3434.74928	-519.915434	-146.651027	413.121268	-203.950803	-516.789893	-154.489016	-498.535599	-153.145023	-557.548022	-303.111433	-631.432108	-123.770885	4595.08474
66	294.699423	0	-367.362721	-46.6075783	-276.793964	123314.858	-456.248504	1.45662894	-376.249558	-89.0067454	98.9511911	339.43086	-533.942722	-78.252449	1608.96005	-196.383036	-404.748026	211.000303	-387.911472
68	295.423984	0	-483.423641	-407.65198	-344.677381	-454.764038	-422.956911	-380.520876	-275.034991	-28.2901909	23677.3859	25831.4684	767.155933	-395.43201	2047.48578	-641.753643	-573.522355	-324.916142	499.616153
70	293.534743	0	-359.05582	-66.2210364	-350.041204	-147.908661	-475.342373	-84.9482916	53.0101498	1833.23656	6414.95	1414.91232	-437.765287	-86.6761967	-83.8379532	2470.11735	-594.095812	37.1651039	-213.117061
72	294.463309	0	-424.799946	-424.799922	900.322314	1067.89847	1263.74949	-385.254305	-345.017192	3599714.59	169.758369	1352.9666	1262.3349	5613267.78	-283.254259	-127.726262	205526.606	-152.08753	-202.221265
