time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
56	298.536952	0	-354.028442	692.921376	-372.49509	104.798217	-71.6617577	-31.9083988	-378.249223	2799.51311	763.75882	1.53729708	-520.608443	-59.8433822	-450.992966	989.683888	1123.09127	173.468165	-365.80812
58	301.536666	0	-405.31331	536.495427	-354.538026	-100.735771	-489.614871	-56.8639285	-385.272324	-134.948345	-326.496977	-272.108814	-571.893312	25498.3365	1047.84312	3319664.96	-536.42849	-74.3467216	1934.41054
60	300.504735	0	-465.267796	-395.966707	-233.489774	-249.029371	-364.708721	-385.376893	-276.034943	-362.503621	-271.963897	-532.697796	-470.583891	-435.097623	-372.103846	-583.378003	-483.445418	-10.5129084	833.235439
62	302.523535	0	-407.822645	-407.822645	-320.234395	-348.84032	421.268707	35342.1075	1488.79356	43180.6591	4841.27308	3629.42023	91542.6076	-56.7950019	12311.2287	9181.01334	587.735356	3407.8288	157762491.0
64	300.297981	0	-379.642776	-164.586104	-204.33292	-219.463836	-485.871518	-196.562823	2615.50133	918.8165	-443.318119	-218.225014	1607.89257	2455.56397	-558.502775	-233.101832	201024573000.0	-161.5163	-381.946577
66	301.587768	0	-456.441842	-391.464307	-278.470137	-472.411842	-369.37894	-357.869562	-246.590811	14117.4832	1214440.7	7785.72917	-261.885027	22146.46	291.695877	9193.26447	55961.1534	-274.538061	3705.18824
68	303.399986	0	-385.516534	5588082.75	-373.857479	1101.27997	-456.864501	114.68039	-305.91644	-75.9932655	180.401856	-258.774722	-552.096536	-137.268392	-494.921452	1628.30079	537904.495	481.624724	-258.120917
70	297.544993	0	-336.660461	-116.637269	-276.111959	13.2604658	-400.98711	-118.995892	-149.266287	-127.119334	-436.030073	-127.118002	-369.248577	30337061.5	-493.825581	-205.576436	-454.448074	-131.729243	324.022696
72	298.425627	0	-403.637149	1175241.11	5549.05377	-419.607149	-377.287568	-296.070914	-56.9598579	125.015061	658.53997	247.882924	19433.932	-97.7891523	-148.134207	-390.286631	-78.6426361	188.439763	19791.6773
74	295.714096	0	-435.685398	-358.294195	-290.137913	-305.280196	-386.041887	-357.18288	-319.263202	-348.216212	-276.998408	-31.923622	-406.80022	-359.433144	828.074086	-594.0154	-8.00190374	-65.8120326	1815.47646
76	286.312132	0	-440.546035	-406.573331	-391.80045	-289.534582	26.5291524	-429.636032	-27.7847776	876.131669	6766.92587	6.53574518	505.105296	558.979897	1192.46858	134.239549	-163.381452	914.600059	-42.7734841
78	299.701012	0	-457.551674	-348.562587	-47.5321204	-426.845625	-326.158568	-347.998876	-239.181192	315.229649	268.292769	-409.31084	-314.683934	-179.830101	91.9613907	-615.881675	-448.37144	-255.199829	88.5753224
80	291.682977	0	-454.364395	-425.701281	-194.883871	-420.403653	-414.290752	486.397212	-323.007852	-458.664371	-47.8826716	-284.545947	-319.040333	-367.398561	127.163674	-528.166722	-437.745112	-380.126028	-351.082524
82	299.237587	0	-344.639641	2679.17287	-287.902439	-165.949223	-496.009636	-51.5381442	-253.028076	94498.8107	24709.0546	597.35894	5697.04274	10.3939327	-362.018227	684.996365	2884.0288	56298.0379	9297.51287
84	302.130663	0	-467.946276	-401.399779	-286.024352	-415.866333	-401.566482	-388.147772	-202.598588	-424.45178	-88.2341729	-535.376277	-431.029239	7.05951477	-424.492951	63.5517308	148729.824	-251.139564	-252.54509
86	303.159567	0	-454.157974	298.132982	333.759361	-401.37458	-142.03439	-443.247974	4693.24622	34319890.0	-190.336144	291720.808	545.069713	-150.775113	28264598.2	-390.851296	98046.9526	1081.21924	34005.3075
88	299.447718	0	-406.460218	-106.317266	-361.853733	-180.140143	-512.85238	-84.1482192	-369.537152	1963.24554	3761.64729	13.6978474	-455.136053	-41.5735865	-585.320219	-256.275693	-94.8333841	222.427233	-152.066729
90	295.588028	0	-350.815294	-110.178103	-282.218485	2751.69441	264598.144	1852.26033	-247.574168	2656.367	-375.338234	-227.202398	-517.395296	51125.5761	-430.439872	-142.773048	45619.6297	-76.7079491	572.025248
