time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
118	297.370977	0	-450.951449	-406.82701	-334.331094	-420.922413	-380.442271	-403.665588	-242.843387	-298.872865	-345.067117	-462.188946	-407.625939	-361.571248	-394.701503	-609.28145	-387.734016	-297.372021	-160.205888
120	301.569223	0	-381.60921	-47.8685476	-353.30402	-142.358027	-453.251602	-40.4493457	-264.529495	170.032355	-410.819683	-245.101764	-548.189212	679.654256	2821.01531	-297.741026	-556.806202	35669.2453	1351.53151
122	298.615321	0	-412.687471	-160.868151	-370.133507	-214.8899	-487.470333	-182.161173	-217.581871	-213.859668	-261.663049	-344.80726	-579.267473	-111.229326	328.602186	-294.802951	-534.199897	40949.3583	16.888369
124	295.970935	0	-442.526762	-200.961387	-435.325894	-183.907906	-523.448963	-134.817623	-419.588587	-64.4558722	-511.825696	24766.201	-548.984208	710.616152	-518.013075	-373.891039	-677.566742	-163.172933	3422.84575
126	299.754526	0	-372.987912	-116.687885	6.35680983	-117.787931	-475.270534	-94.2584723	3560.69771	25.4689895	-317.333983	-86.3009826	-343.355466	-6.32182471	-460.284689	-269.297046	-608.027905	134.462445	-317.108755
128	302.936477	0	-375.263537	-114.972121	-413.671602	-132.022706	-229.98596	1299.41446	-365.435516	35.3768787	-218.439235	321.024041	-416.283938	-131.283729	-496.155785	197.143618	-610.303517	-116.235043	-330.752363
130	299.120888	0	-483.127405	-426.041565	-148.346135	-355.616651	835.02523	-472.217405	-259.588561	1056.56918	2660.93574	775.285426	991.991803	794.879375	1238.36957	1465.01193	11413.1331	151.334667	3297856.27
132	294.072726	0	-377.890691	-25.4139592	-362.194899	-111.679588	-529.260686	-60.1394844	-345.415921	-125.043573	-395.423117	643.796818	-415.415824	-146.015826	-433.0749	-146.484764	-505.836512	-30.9047281	1973.42396
134	299.840707	0	-425.312237	-309.568346	485.796181	-152.205512	-358.468282	-414.402237	-325.602785	48.2715261	713831.978	381.880127	8.37104705	5.99785904	-174.81459	314620.689	812.470038	-268.307156	1025643920000.0
136	296.548364	0	-451.115245	-377.829389	-229.242706	-338.217959	-333.142676	-440.205245	-320.674663	12625.5553	12336.4669	543.614476	7636.27904	-62.2131776	356.411945	21256.5722	-76.8121577	22108.5632	2269956.25
138	298.948058	0	-411.713028	-112.74264	-225.419852	10637.2527	12109.1858	-262.517405	235642.735	50063.2556	188.480732	35990.1191	5656.52712	-427.843027	798.065096	232.393348	-467.356726	13918.7227	44667.8632
140	299.622264	0	-407.610086	-186.288951	-476.100084	-51.8711381	-400.359663	-205.88826	-432.598516	609.777353	-60.924076	296.651195	269.843647	1213235430.0	-165.107609	2360.58195	-23.775089	53570.8397	-320.191122
142	292.310176	0	-460.432073	-399.994738	-272.475412	-447.41162	-368.657617	-331.1085	-247.887305	87.4634192	714.023764	-405.547265	466.109947	-403.807636	989.036056	-618.762054	-275.339695	-92.3179497	-134.221084
144	297.095147	0	-357.750377	137.269183	-244.636081	-120.482174	-457.329599	-91.1622566	-259.32634	6427.01745	888.224759	-136.846559	176.416535	244.17246	272.679601	-309.77849	-592.79037	445.561221	-379.340067
146	303.508213	0	-380.178609	4723.67602	-405.994588	-75.0797487	-467.824557	-148.724148	-261.491855	17819.8346	-362.401075	-168.631014	2899.28318	-34.9883832	386469.962	26668.9457	-615.218602	-95.6477773	294.246442
148	301.817219	0	-399.0035	-149.501407	-426.60232	108.109055	-458.593895	-110.475022	633.409182	-0.7244458	-498.373083	-235.158197	-368.798519	-167.964671	-122.752292	1364.74852	-575.003935	-157.058559	-447.247318
150	299.43169	0	-471.038849	-438.915423	-263.612548	-222.266885	-316.463051	-426.116783	-245.780013	-420.910481	-351.800958	-485.185039	-376.270743	129.266027	-387.011318	-549.375095	881.4961	-440.34884	-327.133589
152	297.218055	0	-349.91483	260.843342	-312.639386	667.238083	-166.745597	40.4765076	-418.904828	1637.12067	462829.59	123334.896	203008.77	872.853996	5407.78808	354048.092	205.53064	319.339192	3078.44372
154	297.554122	0	-444.913537	-401.229486	2999.06615	-293.455337	-419.255999	350.756079	-62.2045233	292.609054	-175.78487	668.483783	-455.523796	1929.22261	2249.96226	-564.042901	733.268094	-414.223536	-260.228395
156	305.22682	0	-381.946777	-197.469716	-450.436675	5.50862609	999.853472	-89.6005022	-384.632192	47011.7225	26790.1911	235.775223	3706.86891	5312.44889	124.136132	2403.80557	-117.472826	43771.0104	-426.649612
158	295.227236	0	-418.684633	103.360973	83.7219638	89.9338786	-374.311126	667.179776	-487.674631	2301.90778	248853.885	801628.246	200816.786	-131.401667	12168.4486	9883555.46	199.699382	769.460902	3783.6398
160	301.920391	0	-411.328112	-181.110538	-388.290585	-205.251755	-526.893362	-150.047484	-404.653321	5312.10901	1809.72569	1630.00643	-484.015482	-187.863837	-590.188111	-350.821313	-536.408036	-46.393686	-402.028774
162	303.350391	0	-380.008942	-363.803354	280.50145	-301.384471	-390.976123	-344.5304	-337.281208	-325.545507	2437.58778	-405.737676	713596.483	-349.313223	-446.154992	-480.265914	-520.46234	-349.31524	-300.991306
164	298.49755	0	-461.090149	-426.791168	-267.220126	-477.060147	-417.890946	-393.080335	-229.454621	-51.5345461	16454.0611	633.578515	931.270719	-348.731192	1046.90965	-520.319675	-404.007803	-60.4579854	678.043329
166	301.088747	0	-367.53118	83.7335631	-186.923236	698.682069	-354.012042	616.831206	-413.509367	125.39157	18523.236	46310.3812	-33.9058401	116852.243	12092.3323	-106.707867	9645.51261	29033.8482	-437.290953
168	300.663508	0	-505.734852	-240.73209	-244.124534	-85.5760789	-312.928343	-343.857546	-234.863395	-57.9669769	903.431277	-573.164852	-474.125006	-51.622967	19758.7404	147.499238	-259.352999	1223.76538	800756.346
170	295.204619	0	-404.477996	-98.6010433	-407.407619	-77.1244636	-483.332761	-68.8568121	-400.810555	1563.77438	-414.346476	632.239523	-504.472336	453.216561	-431.218447	-313.848748	-639.517989	1089.29164	1040.74808
172	305.161054	0	-376.180086	-168.023335	-195.900126	-100.360195	-423.747048	-72.6013327	-388.304948	-171.00999	-412.441471	61055296.6	-249.818683	-88.4615403	-270.207077	448.822741	-611.22008	-81.67873	-289.386372
174	303.372145	0	-307.668342	-28.3914136	-312.811752	-86.8394873	-385.606938	-77.4724226	-313.855882	350.447532	-125.868039	-172.557066	-474.248344	358.715437	-441.701219	523.103702	-424.444271	-23.1579151	-278.686049
176	299.722865	0	-393.041756	-197.72229	-188.351394	-409.011756	-401.999533	-261.681836	-139.279881	754.915392	16572.0445	1701.27822	27492.9234	203.669006	2591.81331	-156.700278	167.480392	212.467715	1402.56893
178	297.635532	0	-358.885458	-42.0431467	-313.849662	-148.774864	-474.341041	-29.6757769	-290.022013	-44.9570579	78.9831654	710.151479	-353.430814	-124.56957	-537.745458	-36.1594213	-505.125171	171.619836	1708.828
180	301.534035	0	-457.779327	98656.0041	-155.784644	-473.749327	1584.59679	-293.092977	1622.22179	1461.11069	1891893740.0	3243.68853	301176.737	-352.043289	479.722915	9315017.27	144572.769	144.290178	3215.91867
182	301.723945	0	-422.071251	724.836568	-140.116283	-395.818854	-378.180926	-370.892436	-196.914539	-426.315051	-264.281682	-438.146092	-170.970897	-344.635143	-370.623978	-570.661367	161.66598	-376.818844	-307.003877
184	302.362543	0	-500.031124	-413.412306	-219.830284	-516.001125	-445.911335	-387.332897	-229.533216	-185.118837	298.799255	-110.01769	104225.025	-118.664711	116216.47	-486.256175	-321.90715	-306.089204	-179.407472
186	297.971135	0	-337.696803	-170.674693	-387.330699	-150.051047	-460.126948	-164.28076	-379.249893	28.6536432	-437.065346	1230.49284	-338.691919	-133.474479	-462.380969	-242.794114	-549.019107	-145.178221	-350.247147
188	301.495688	0	-397.986949	-106.270148	229.94541	-100.661459	-477.385288	135.087837	-411.705547	-88.469726	-425.464368	-162.8088	5994.90283	3022.1009	-489.626923	-104.10135	-550.197041	-102.542457	-467.746951
190	296.892631	0	-422.120172	1773.75207	-255.090142	-380.563996	-313.136656	-370.968133	-184.595664	-186.266181	-258.524893	-457.160643	1092.10219	4678.27984	-347.550634	-580.450167	-447.130976	-355.806	136.795247
192	296.512873	0	-380.734408	-115.461292	-315.738143	-126.5905	-197.446318	1762.72228	-338.096779	-111.459048	-420.576015	-250.469536	-547.31441	-95.7650829	-485.602672	4491.7344	1320.88881	3.68120871	2825.00803
194	295.089244	0	-398.692628	167373407.0	16067.9969	26668.408	1734.9734	-106.26174	-467.682626	-1.08602531	1553.68737	208424.872	174315.435	2238380.94	620379.509	494.883501	14811.0111	-125.340698	8273.73232
196	298.316273	0	-376.84607	40.7771536	-445.334079	72.6873322	-346.119622	525.553399	-428.174323	51.2245328	888.569246	18524.2724	2878.22112	39933.0388	24547.4068	-148.364689	-142.665989	-97.3861083	678.263429
198	295.328658	0	-312.773265	262.905361	-303.870873	110.167689	1121390.95	-70.2297861	-337.146183	34.1589654	-320.175412	-109.949362	1372148.81	2832.67551	-383.966901	204062.115	-547.813258	1260.60743	2589.55463
200	300.275884	0	-398.903565	-126.698977	-293.189085	-115.146323	-486.334682	-107.201355	484.114698	741.413233	1837.52042	-157.823504	1096.91282	-100.128056	-504.739965	86979.8032	-633.943558	39558.7827	464.756746
202	298.000211	0	-480.450152	-203.038855	-279.769794	-235.963324	-252.031795	-371.795537	-154.140756	1117.83214	-109.176912	-293.007137	1389.18181	-188.070673	1341.6007	-638.780153	-388.183756	-300.81866	1333228.08
204	303.931895	0	-364.093821	-145.528542	-68.8847539	-64.6067861	-168.611017	23.0646666	-413.517567	-145.241211	6338.33244	6022.71864	2715972.86	1986.88534	129455.971	-62.6575774	-554.958256	7171637.64	-433.852901
206	300.600698	0	-393.234963	-131.402852	-107.935392	41.5151596	-348.348158	-83.8401235	-462.224961	6318.62357	139.758376	905.775616	4481.85819	3036.72825	238.111497	-27.1721923	837.702401	-6.5407259	-283.035035
208	298.687892	0	-440.797123	-440.797123	-283.563828	-307.772997	-376.15824	-185.844144	33599.2694	-151.990226	-91.6184114	5057.03914	1879.1583	-127.238966	-314.782341	42161.4898	1786055.1	-194.623464	-181.857315
210	296.945677	0	-399.496158	1491.91505	289.697109	1060.97799	16.3945731	920.536852	-468.486156	6755.26012	16000.0222	11280.6621	32053.3117	7701.65829	110277.277	25290.1448	2400.24974	12756.4348	-67.803342
212	297.345685	0	-446.795834	-364.421883	-245.169192	-435.41531	-406.500653	-333.754911	-221.42236	758.184719	-304.580336	-463.640902	-415.431393	-462.925793	-348.97372	-562.427678	-94.5951428	1097.05993	-277.003408
214	301.277533	0	-444.234865	-444.234865	-405.362998	-407.402645	-369.806309	-374.494076	-352.512183	-307.807576	-293.284956	-364.684768	2002.92835	-319.220751	-413.086163	38603.8143	-367.925692	1426.52013	-343.868798
216	291.656064	0	-469.855132	-166.53141	-342.195126	-382.337084	-453.088326	-415.177346	2268.94341	-373.293172	-309.79526	-478.760464	695.925722	-344.458346	-342.712834	-543.922628	-550.983485	-439.165131	-177.671642
218	296.865165	0	-431.919447	-389.132027	-248.514029	-346.644107	-360.925014	-393.431598	-291.211415	-436.209765	-286.002949	-462.902416	-375.823003	-412.108313	-369.981563	-576.378313	-415.78571	-379.873315	-100.707325
220	298.310419	0	-353.94422	-62.354097	168.146565	46.0820441	-369.988363	33400.8153	-422.934218	205547.83	35.6070012	120.767528	-195.060801	26.4358833	-334.938662	154196.195	-315.944901	2683216.28	527.927115
222	296.654333	0	-375.718526	5412.43666	-326.106949	5794.57215	-316.149859	9.83805644	-444.708524	375.057972	3708.10718	2217.53882	6789158.97	463609.573	2476.78696	3167.77074	1752.92936	12235.3333	-16.1091241
224	298.308521	0	-468.882433	-309.988527	-246.899705	-484.852433	-62.8119396	187.068562	-155.239714	3128.77072	2634.73418	5172.48318	502.192634	1641.77604	-54.1192183	425.505418	4013.1958	920.222984	2189.70657
226	297.817322	0	-363.496218	-41.5330272	-416.984776	112.774622	1901.75935	-31.2574527	-348.466055	69098.8403	-338.337818	-49.4979104	-438.146526	-24.6281124	-459.520071	13744.2231	-475.712134	30932.9444	-433.250397
228	300.664671	0	-411.190884	-345.661744	-249.607018	137.928609	-343.921339	-38.1125603	741.065004	-320.325377	-286.039065	-478.620884	2924.51991	-348.827161	-156.163606	-492.66947	-416.704846	-306.589366	13172.9315
230	295.236202	0	-443.334258	-264.031398	-469.341726	-160.888895	-101.869983	-197.951071	-426.093555	-125.586952	13477.9218	95823.8367	48213.5314	-186.245378	3178.41993	8811.99436	11820.1132	-51.1222818	-513.09426
232	293.612088	0	-459.740787	-367.929498	-242.18397	-475.710787	-409.178052	-237.191535	280.566341	210.958152	2766.88087	2697.31326	2918.86098	3737.41597	1045.65424	112.987717	3007.13574	18221.3326	199.04795
234	297.211996	0	-372.39086	-120.792754	-363.975815	-6.58914817	11851.6164	-94.4990911	-320.288862	947.00466	-389.804324	-183.771276	528.351286	48.1786479	87.8197311	10588.1186	-548.296657	-118.741735	-442.150862
236	301.336479	0	-382.021417	-258.52044	-243.433096	-397.991417	-428.936266	-246.546489	-234.005396	-316.939852	326.308416	-243.849892	-152.895458	-205.871168	-293.747151	-269.360182	-438.350028	-252.796889	-259.751176
238	299.546648	0	-450.135518	-349.207993	-311.327784	-466.105519	-460.955535	-123.937388	-285.862955	-53.9420121	765.685032	1116.89757	298.955231	-37.5601776	145.264739	-428.962916	-431.565092	-292.877814	-252.782213
240	305.243218	0	-435.380965	-141.98993	-254.368537	-451.350965	-465.956949	1301.88261	-203.702199	276.596622	1831.71918	593.279195	3549.39439	3322.88459	3843.57758	513.355737	535.23029	-235.6304	260.438102
242	301.107437	0	-421.105796	-347.94939	-292.1171	-437.075796	-436.055433	-313.773028	-213.798955	-230.923565	990.687413	-340.875455	1287.52399	-373.428547	-353.269588	272.170057	-431.166577	-183.387763	236.893305
244	301.860904	0	-425.535345	-189.443734	-298.535093	-268.339267	-266.516191	3719.76421	-232.977055	-309.940682	4048.74057	63.0572329	396.068631	-301.059897	2521.19088	657.568186	-286.846143	-394.845344	-49.2602751
246	296.382949	0	-390.555216	106666.579	-448.917495	-11.4141081	-291.53828	784885.706	-410.510173	1305.9069	-424.077511	82.587077	-426.780534	-116.015245	941.977705	47044.0084	-468.745269	-127.019222	-460.273287
248	295.879513	0	-364.015512	-107.280427	-272.981882	-303.347558	-378.914034	-232.63939	-234.7303	29913.5095	42182.0547	-299.257315	-388.874077	-380.145511	-429.357875	-485.062448	14973.3462	-254.214671	11039.5581
250	298.343832	0	-384.727213	-151.182979	8825.55979	349.859206	-143.098905	-178.952792	-313.264592	13536.6858	134.069847	10912.3164	553.106212	472.774054	1230.60467	1143.93573	-461.769245	-163.891835	-454.487215
